ID,Title,Gender,Province,WorkType,SalaryShown,MinSalary,MaxSalary,MainCategory,Industry,ExperienceYears,RelatedExperience,IsRemote,IsInternship,DisabilitySupport,CompanyProvince,CompanyCity,OwnershipType,CompanySize,ActivityType,CompanyIndustry,AvgSalary
5709,کارآزموز  برنامه نویس Front-End,تفاوتی ندارد,Tehran,Part Time,True,6.0,8.0,توسعه نرم افزار و برنامه نویسی,Engineering Services / Technical Services & Solutions,0,False,False,True,,Tehran,Tehran,Privately held,11 - 50 employees,Iranian company dealing only with Iranian entities,"Engineering Services / Technical Services & Solutions,Internet Provider / E-commerce / Online Services",7.0
5818,کارشناس تست نفوذ اپلیکشن موبایل,ترجیحاً آقا,Tehran,Full Time,True,8.0,10.0,توسعه نرم افزار و برنامه نویسی,IT / Software / Hardware,1,False,False,False,,Tehran,Tehran,Privately held,51 - 200 employees,Iranian company dealing only with Iranian entities,IT / Software / Hardware,9.0
6035,برنامه نویس ارشد #C,تفاوتی ندارد,Tehran,Full Time,True,20.0,25.0,توسعه نرم افزار و برنامه نویسی,IT / Software / Hardware,3,False,False,False,,Tehran,Tehran,,11 - 50 employees,Iranian company dealing only with Iranian entities,IT / Software / Hardware,22.5
6068,برنامه نویس جاوا (Java Developer),تفاوتی ندارد,Tehran,Full Time,True,12.0,15.0,توسعه نرم افزار و برنامه نویسی,Banking,2,False,False,False,,Tehran,Tehran,Privately held,51 - 200 employees,Iranian company dealing only with Iranian entities,Banking,13.5
6077,برنامه نویس back end,تفاوتی ندارد,Tehran,Full Time,True,15.0,20.0,توسعه نرم افزار و برنامه نویسی,Consumer Goods / FMCG,3,False,False,False,,Tehran,Tehran,Privately held,1001 - 5000 employees,Iranian company dealing with Iranian and foreign customers,"Consumer Goods / FMCG,Retail / Shopping center / Store,Healthcare / Medical Services",17.5
6168,Back-End Developer (Laravel),تفاوتی ندارد,Abroad,Full Time,True,20.0,25.0,توسعه نرم افزار و برنامه نویسی,Broadcast / Media / Publishing,3,False,True,False,True,Tehran,Tehran,Privately held,Less than 10 employees,,Broadcast / Media / Publishing,22.5
6297,برنامه نویسNet) Back-End.),تفاوتی ندارد,Tehran,Full Time,True,10.0,12.0,توسعه نرم افزار و برنامه نویسی,IT / Software / Hardware,3,False,False,False,,Tehran,Tehran,,Less than 10 employees,,IT / Software / Hardware,11.0
6631,Senior React Developer,تفاوتی ندارد,Tehran,Full Time,True,15.0,20.0,توسعه نرم افزار و برنامه نویسی,IT / Software / Hardware,3,False,False,False,,Tehran,Tehran,,11 - 50 employees,,"Education / Research,IT / Software / Hardware,Internet Provider / E-commerce / Online Services",17.5
6645,Senior Full-Stack (JavaScript) Developer,تفاوتی ندارد,Tehran,Full Time,True,15.0,20.0,توسعه نرم افزار و برنامه نویسی,IT / Software / Hardware,3,False,False,False,,Tehran,Tehran,,11 - 50 employees,,"Education / Research,IT / Software / Hardware,Internet Provider / E-commerce / Online Services",17.5
6650,برنامه نویس SQL server,تفاوتی ندارد,Tehran,Full Time,True,15.0,20.0,توسعه نرم افزار و برنامه نویسی,IT / Software / Hardware,3,False,False,False,,Tehran,Tehran,,11 - 50 employees,,"Education / Research,IT / Software / Hardware,Internet Provider / E-commerce / Online Services",17.5
6673,برنامه نویس Back-End (.Net),تفاوتی ندارد,Tehran,Full Time,True,8.0,10.0,توسعه نرم افزار و برنامه نویسی,Consumer Electonics / Home Appliances,2,False,False,False,,Tehran,Tehran,Privately held,1001 - 5000 employees,Iranian company dealing only with Iranian entities,"Consumer Electonics / Home Appliances,Property & Real Estate",9.0
6711,برنامه نویس اندروید,تفاوتی ندارد,Isfahan,Project - based,True,8.0,10.0,توسعه نرم افزار و برنامه نویسی,IT / Software / Hardware,1,False,True,False,,Isfahan,Isfahan,Privately held,Less than 10 employees,Iranian company dealing only with Iranian entities,IT / Software / Hardware,9.0
6893,Senior Back-End Developer (Python),تفاوتی ندارد,Tehran,Full Time,True,25.0,35.0,توسعه نرم افزار و برنامه نویسی,Internet Provider / E-commerce / Online Services,3,False,False,False,,Tehran,Tehran,Privately held,201 - 500 employees,Iranian company dealing only with Iranian entities,"Insurance,Internet Provider / E-commerce / Online Services",30.0
7568,برنامه نویس Full-Stack,تفاوتی ندارد,Tehran,Full Time,True,12.0,15.0,توسعه نرم افزار و برنامه نویسی,IT / Software / Hardware,1,False,False,False,True,Tehran,Tehran,Privately held,11 - 50 employees,Iranian company dealing with Iranian and foreign customers,IT / Software / Hardware,13.5
7877,برنامه نویس Unity,تفاوتی ندارد,Tehran,Full Time,True,12.0,15.0,توسعه نرم افزار و برنامه نویسی,Games and Entertainment,3,True,False,False,True,Tehran,Tehran,Privately held,11 - 50 employees,Iranian company dealing with Iranian and foreign customers,Games and Entertainment,13.5
7917,برنامه نویس php (Laravel),تفاوتی ندارد,Isfahan,Full Time,True,6.0,8.0,توسعه نرم افزار و برنامه نویسی,IT / Software / Hardware,2,False,False,False,,Isfahan,Isfahan,Privately held,11 - 50 employees,Iranian company dealing only with Iranian entities,"IT / Software / Hardware,Business Services / Consulting",7.0
7967,برنامه نویس C#/WinForm,تفاوتی ندارد,Khorasan Razavi,Full Time,True,8.0,10.0,توسعه نرم افزار و برنامه نویسی,Medical Devices,1,False,False,False,,Khorasan Razavi,Mashhad,Privately held,11 - 50 employees,Iranian company dealing with Iranian and foreign customers,Medical Devices,9.0
7976,iOS Developer,تفاوتی ندارد,Tehran,Full Time,True,15.0,20.0,توسعه نرم افزار و برنامه نویسی,IT / Software / Hardware,3,False,False,False,,Tehran,Tehran,Privately held,501 - 1000 employees,Iranian company dealing with Iranian and foreign customers,IT / Software / Hardware,17.5
7980,Android Developer,تفاوتی ندارد,Tehran,Full Time,True,15.0,20.0,توسعه نرم افزار و برنامه نویسی,IT / Software / Hardware,3,False,True,False,,Tehran,Tehran,Privately held,501 - 1000 employees,Iranian company dealing with Iranian and foreign customers,IT / Software / Hardware,17.5
8261,برنامه نویس (Full-Stack (Laravel,تفاوتی ندارد,Tehran,Full Time Or Part Time,True,12.0,15.0,توسعه نرم افزار و برنامه نویسی,Business Services / Consulting,2,False,True,False,,Tehran,Tehran,Privately held,11 - 50 employees,Iranian company dealing with Iranian and foreign customers,Business Services / Consulting,13.5
8345,کارشناس برنامه نویسی,تفاوتی ندارد,Tehran,Full Time,True,12.0,15.0,توسعه نرم افزار و برنامه نویسی,Consumer Electonics / Home Appliances,3,False,False,False,,Tehran,Tehran,Privately held,501 - 1000 employees,Iranian company dealing only with Iranian entities,Consumer Electonics / Home Appliances,13.5
8507,برنامه نویس Front-End (React),تفاوتی ندارد,Tehran,Full Time,True,12.0,15.0,توسعه نرم افزار و برنامه نویسی,IT / Software / Hardware,3,False,False,False,True,Tehran,Tehran,Privately held,11 - 50 employees,Iranian company dealing only with Iranian entities,"Education / Research,IT / Software / Hardware",13.5
8654,Technical Team Lead,تفاوتی ندارد,Tehran,Full Time,True,25.0,35.0,توسعه نرم افزار و برنامه نویسی,Internet Provider / E-commerce / Online Services,7,False,False,False,,Tehran,Tehran,Privately held,201 - 500 employees,Iranian company dealing only with Iranian entities,Internet Provider / E-commerce / Online Services,30.0
8728,برنامه نویس وب,تفاوتی ندارد,Tehran,Project - based,True,20.0,25.0,توسعه نرم افزار و برنامه نویسی,IT / Software / Hardware,7,False,True,False,,Tehran,Tehran,Privately held,11 - 50 employees,Iranian company dealing only with Iranian entities,"IT / Software / Hardware,Airline / Aviation,Engineering Services / Technical Services & Solutions",22.5
8971,برنامه نویس موبایل - Android,تفاوتی ندارد,Tehran,Full Time,True,12.0,15.0,توسعه نرم افزار و برنامه نویسی,Technology and Innovation / VC / Accelerator,1,False,False,False,,Tehran,Tehran,Privately held,51 - 200 employees,Iranian company dealing only with Iranian entities,"Education / Research,Technology and Innovation / VC / Accelerator",13.5
9030,React Native Developer,تفاوتی ندارد,Tehran,Full Time,True,12.0,15.0,توسعه نرم افزار و برنامه نویسی,Healthcare / Medical Services,2,False,False,False,,Tehran,Tehran,Privately held,201 - 500 employees,Iranian company dealing with Iranian and foreign customers,Healthcare / Medical Services,13.5
9034,(Senior Back-End Developer(Node.js,تفاوتی ندارد,Tehran,Full Time,True,12.0,15.0,توسعه نرم افزار و برنامه نویسی,Healthcare / Medical Services,1,False,False,False,,Tehran,Tehran,Privately held,201 - 500 employees,Iranian company dealing with Iranian and foreign customers,Healthcare / Medical Services,13.5
9075,Python Developer,تفاوتی ندارد,Tehran,Full Time,True,6.0,8.0,توسعه نرم افزار و برنامه نویسی,IT / Software / Hardware,1,False,False,False,,Tehran,Tehran,Privately held,Less than 10 employees,Iranian company dealing only with Iranian entities,IT / Software / Hardware,7.0
9076,Full-Stack .NET Developer,تفاوتی ندارد,Tehran,Full Time Or Part Time,True,15.0,20.0,توسعه نرم افزار و برنامه نویسی,IT / Software / Hardware,4,False,False,False,,Tehran,Tehran,Privately held,11 - 50 employees,Iranian company dealing only with Iranian entities,IT / Software / Hardware,17.5
9134,تحلیلگر حوزه تولید نرم افزار,تفاوتی ندارد,Tehran,Full Time,True,15.0,20.0,توسعه نرم افزار و برنامه نویسی,IT / Software / Hardware,7,True,False,False,,Tehran,Tehran,Privately held,51 - 200 employees,Iranian company dealing only with Iranian entities,IT / Software / Hardware,17.5
9318,Database Administrator (SQL DBA) - آقا,فقط آقا,Tehran,Full Time,True,12.0,15.0,توسعه نرم افزار و برنامه نویسی,Automotive,1,False,False,False,,Tehran,Tehran,Privately held,More than 5001 employees,Iranian company dealing only with Iranian entities,Automotive,13.5
9351,مدیر تیم فنی,تفاوتی ندارد,Tehran,Full Time,True,20.0,25.0,توسعه نرم افزار و برنامه نویسی,IT / Software / Hardware,4,False,False,False,,Tehran,Tehran,Privately held,501 - 1000 employees,Iranian company dealing with Iranian and foreign customers,IT / Software / Hardware,22.5
9417,برنامه نویس React Native,تفاوتی ندارد,Tehran,Full Time,True,20.0,25.0,توسعه نرم افزار و برنامه نویسی,Telecom,1,False,False,False,,Tehran,Tehran,Privately held,51 - 200 employees,Iranian company dealing with Iranian and foreign customers,"Telecom,Trading / International Affairs",22.5
9420,برنامه نویس Net Core.,تفاوتی ندارد,Tehran,Full Time,True,20.0,25.0,توسعه نرم افزار و برنامه نویسی,Telecom,1,False,False,False,,Tehran,Tehran,Privately held,51 - 200 employees,Iranian company dealing with Iranian and foreign customers,"Telecom,Trading / International Affairs",22.5
9556,کارشناس برنامه نویسی - وردپرس,ترجیحاً خانم,Tehran,Full Time,True,8.0,10.0,توسعه نرم افزار و برنامه نویسی,Education / Research,3,False,False,False,,Tehran,Tehran,Privately held,Less than 10 employees,Iranian company dealing with Iranian and foreign customers,"Education / Research,Business Services / Consulting",9.0
9662,برنامه نویس (Full-Stack (NodeJs,تفاوتی ندارد,Tehran,Full Time,True,25.0,35.0,توسعه نرم افزار و برنامه نویسی,Healthcare / Medical Services,4,False,False,False,,Tehran,Tehran,Privately held,11 - 50 employees,Iranian company dealing with Iranian and foreign customers,"Healthcare / Medical Services,Internet Provider / E-commerce / Online Services",30.0
9681,Front-End Developer,تفاوتی ندارد,Tehran,Full Time,True,20.0,25.0,توسعه نرم افزار و برنامه نویسی,IT / Software / Hardware,3,False,False,False,,Tehran,Tehran,Privately held,11 - 50 employees,Iranian company dealing only with Iranian entities,IT / Software / Hardware,22.5
9884,برنامه نویس Front-End (Angular),تفاوتی ندارد,Tehran,Full Time,True,8.0,10.0,توسعه نرم افزار و برنامه نویسی,IT / Software / Hardware,1,False,False,False,,Tehran,Tehran,Privately held,11 - 50 employees,Iranian company dealing only with Iranian entities,IT / Software / Hardware,9.0
9905,کارشناس برنامه نویسی php,تفاوتی ندارد,Tehran,Full Time,True,10.0,12.0,توسعه نرم افزار و برنامه نویسی,Consumer Electonics / Home Appliances,2,False,False,False,,Tehran,Tehran,Privately held,501 - 1000 employees,Iranian company dealing only with Iranian entities,Consumer Electonics / Home Appliances,11.0
10097,برنامه نویس پایتون - آقا,فقط آقا,Isfahan,Full Time,True,6.0,8.0,توسعه نرم افزار و برنامه نویسی,IT / Software / Hardware,2,True,False,False,,Isfahan,Isfahan,Privately held,Less than 10 employees,Iranian company dealing only with Iranian entities,IT / Software / Hardware,7.0
